policy_id,account_id,line_of_business,industry_segment,state,producer_code,hazard_grade,term_number,new_or_renewal,effective_date,expiration_date,written_premium,rate_change_pct,earned_fraction,earned_premium,unearned_premium,earned_exposure
POL-005526,ACCT-02577,BOP,Light Manufacturing,IL,AGY-015,2,2,Renewal,2026-06-25,2027-06-25,7392.51,0.0397,0.0137,101.27,7291.24,0.0137
POL-005527,ACCT-02578,General Liability,Light Manufacturing,OH,AGY-025,3,1,New,2023-09-22,2024-09-22,12410.46,0.0,1.0,12410.46,0.0,1.0
POL-005528,ACCT-02578,General Liability,Light Manufacturing,OH,AGY-025,3,2,Renewal,2024-09-22,2025-09-22,12551.1,0.0113,1.0,12551.1,0.0,1.0
POL-005529,ACCT-02578,General Liability,Light Manufacturing,OH,AGY-025,3,3,Renewal,2025-09-22,2026-09-22,12537.43,-0.0011,0.7699,9652.1,2885.33,0.7699
POL-005530,ACCT-02579,BOP,Light Manufacturing,OH,AGY-037,1,1,New,2023-11-29,2024-11-29,6117.57,0.0,1.0,6117.57,0.0,1.0
POL-005531,ACCT-02579,BOP,Light Manufacturing,OH,AGY-037,1,2,Renewal,2024-11-29,2025-11-29,5704.35,-0.0675,1.0,5704.35,0.0,1.0
POL-005532,ACCT-02579,BOP,Light Manufacturing,OH,AGY-037,1,3,Renewal,2025-11-29,2026-11-29,5850.1,0.0256,0.5836,3413.89,2436.21,0.5836
POL-005533,ACCT-02580,BOP,Restaurants & Food Service,NY,AGY-049,4,1,New,2023-06-20,2024-06-20,4818.72,0.0,1.0,4818.72,0.0,1.0
POL-005534,ACCT-02580,BOP,Restaurants & Food Service,NY,AGY-049,4,2,Renewal,2024-06-20,2025-06-20,5273.16,0.0943,1.0,5273.16,0.0,1.0
POL-005535,ACCT-02580,BOP,Restaurants & Food Service,NY,AGY-049,4,3,Renewal,2025-06-20,2026-06-20,5657.17,0.0728,1.0,5657.17,0.0,1.0
POL-005536,ACCT-02580,BOP,Restaurants & Food Service,NY,AGY-049,4,4,Renewal,2026-06-20,2027-06-20,6772.17,0.1971,0.0274,185.54,6586.63,0.0274
POL-005537,ACCT-02581,BOP,Restaurants & Food Service,GA,AGY-021,4,1,New,2025-12-27,2026-12-27,3565.09,0.0,0.5068,1806.96,1758.13,0.5068
POL-005538,ACCT-02582,BOP,Real Estate,IL,AGY-042,2,1,New,2023-04-23,2024-04-23,2210.41,0.0,1.0,2210.41,0.0,1.0
POL-005539,ACCT-02583,BOP,Real Estate,TX,AGY-031,2,1,New,2024-01-12,2025-01-12,4282.3,0.0,1.0,4282.3,0.0,1.0
POL-005540,ACCT-02583,BOP,Real Estate,TX,AGY-031,2,2,Renewal,2025-01-12,2026-01-12,4512.73,0.0538,1.0,4512.73,0.0,1.0
POL-005541,ACCT-02584,BOP,Restaurants & Food Service,NC,AGY-012,3,1,New,2024-09-08,2025-09-08,4383.89,0.0,1.0,4383.89,0.0,1.0
POL-005542,ACCT-02585,General Liability,Real Estate,TX,AGY-046,2,1,New,2023-09-17,2024-09-17,5887.78,0.0,1.0,5887.78,0.0,1.0
POL-005543,ACCT-02585,General Liability,Real Estate,TX,AGY-046,2,2,Renewal,2024-09-17,2025-09-17,5281.81,-0.1029,1.0,5281.81,0.0,1.0
POL-005544,ACCT-02585,General Liability,Real Estate,TX,AGY-046,2,3,Renewal,2025-09-17,2026-09-17,5628.38,0.0656,0.7836,4410.18,1218.2,0.7836
POL-005545,ACCT-02586,General Liability,Contractors,GA,AGY-033,4,1,New,2023-02-25,2024-02-25,12493.43,0.0,1.0,12493.43,0.0,1.0
POL-005546,ACCT-02587,General Liability,Professional Services,CA,AGY-041,1,1,New,2024-04-10,2025-04-10,5334.63,0.0,1.0,5334.63,0.0,1.0
POL-005547,ACCT-02587,General Liability,Professional Services,CA,AGY-041,1,2,Renewal,2025-04-10,2026-04-10,5800.83,0.0874,1.0,5800.83,0.0,1.0
POL-005548,ACCT-02587,General Liability,Professional Services,CA,AGY-041,1,3,Renewal,2026-04-10,2027-04-10,5948.86,0.0255,0.2219,1320.16,4628.7,0.2219
POL-005549,ACCT-02588,General Liability,Professional Services,NC,AGY-013,3,1,New,2025-01-06,2026-01-06,12466.97,0.0,1.0,12466.97,0.0,1.0
POL-005550,ACCT-02588,General Liability,Professional Services,NC,AGY-013,3,2,Renewal,2026-01-06,2027-01-06,13103.69,0.0511,0.4795,6282.59,6821.1,0.4795
POL-005551,ACCT-02589,General Liability,Healthcare Services,NY,AGY-040,4,1,New,2025-06-08,2026-06-08,6431.16,0.0,1.0,6431.16,0.0,1.0
POL-005552,ACCT-02589,General Liability,Healthcare Services,NY,AGY-040,4,2,Renewal,2026-06-08,2027-06-08,7395.95,0.15,0.0603,445.78,6950.17,0.0603
POL-005553,ACCT-02590,General Liability,Retail,NY,AGY-035,1,1,New,2023-12-07,2024-12-07,2834.46,0.0,1.0,2834.46,0.0,1.0
POL-005554,ACCT-02590,General Liability,Retail,NY,AGY-035,1,2,Renewal,2024-12-07,2025-12-07,3223.95,0.1374,1.0,3223.95,0.0,1.0
POL-005555,ACCT-02591,General Liability,Retail,WA,AGY-046,3,1,New,2024-02-11,2025-02-11,15445.04,0.0,1.0,15445.04,0.0,1.0
POL-005556,ACCT-02591,General Liability,Retail,WA,AGY-046,3,2,Renewal,2025-02-11,2026-02-11,14953.59,-0.0318,1.0,14953.59,0.0,1.0
POL-005557,ACCT-02592,BOP,Restaurants & Food Service,FL,AGY-012,4,1,New,2024-07-06,2025-07-06,7041.67,0.0,1.0,7041.67,0.0,1.0
POL-005558,ACCT-02592,BOP,Restaurants & Food Service,FL,AGY-012,4,2,Renewal,2025-07-06,2026-07-06,6649.72,-0.0557,0.9836,6540.41,109.31,0.9836
POL-005559,ACCT-02593,BOP,Restaurants & Food Service,OH,AGY-018,3,1,New,2023-07-24,2024-07-24,6211.47,0.0,1.0,6211.47,0.0,1.0
POL-005560,ACCT-02593,BOP,Restaurants & Food Service,OH,AGY-018,3,2,Renewal,2024-07-24,2025-07-24,6548.2,0.0542,1.0,6548.2,0.0,1.0
POL-005561,ACCT-02594,BOP,Retail,IL,AGY-030,3,1,New,2023-08-31,2024-08-31,2498.17,0.0,1.0,2498.17,0.0,1.0
POL-005562,ACCT-02594,BOP,Retail,IL,AGY-030,3,2,Renewal,2024-08-31,2025-08-31,2602.46,0.0417,1.0,2602.46,0.0,1.0
POL-005563,ACCT-02594,BOP,Retail,IL,AGY-030,3,3,Renewal,2025-08-31,2026-08-31,2770.95,0.0647,0.8301,2300.27,470.68,0.8301
POL-005564,ACCT-02595,General Liability,Contractors,CA,AGY-035,3,1,New,2023-01-31,2024-01-31,11990.87,0.0,1.0,11990.87,0.0,1.0
POL-005565,ACCT-02595,General Liability,Contractors,CA,AGY-035,3,2,Renewal,2024-01-31,2025-01-31,13075.65,0.0905,1.0,13075.65,0.0,1.0
POL-005566,ACCT-02596,General Liability,Real Estate,WA,AGY-006,2,1,New,2024-03-25,2025-03-25,14391.88,0.0,1.0,14391.88,0.0,1.0
POL-005567,ACCT-02597,Professional Liability,Professional Services,AZ,AGY-009,2,1,New,2023-10-04,2024-10-04,6453.61,0.0,1.0,6453.61,0.0,1.0
POL-005568,ACCT-02597,Professional Liability,Professional Services,AZ,AGY-009,2,2,Renewal,2024-10-04,2025-10-04,6592.63,0.0215,1.0,6592.63,0.0,1.0
POL-005569,ACCT-02597,Professional Liability,Professional Services,AZ,AGY-009,2,3,Renewal,2025-10-04,2026-10-04,6648.66,0.0085,0.737,4899.97,1748.69,0.737
POL-005570,ACCT-02598,Professional Liability,Healthcare Services,NY,AGY-041,2,1,New,2023-03-30,2024-03-30,31953.78,0.0,1.0,31953.78,0.0,1.0
POL-005571,ACCT-02598,Professional Liability,Healthcare Services,NY,AGY-041,2,2,Renewal,2024-03-30,2025-03-30,34269.23,0.0725,1.0,34269.23,0.0,1.0
POL-005572,ACCT-02598,Professional Liability,Healthcare Services,NY,AGY-041,2,3,Renewal,2025-03-30,2026-03-30,37290.74,0.0882,1.0,37290.74,0.0,1.0
POL-005573,ACCT-02598,Professional Liability,Healthcare Services,NY,AGY-041,2,4,Renewal,2026-03-30,2027-03-30,35012.6,-0.0611,0.2521,8825.09,26187.51,0.2521
POL-005574,ACCT-02599,Professional Liability,Retail,NC,AGY-004,2,1,New,2025-12-07,2026-12-07,7210.58,0.0,0.5616,4049.78,3160.8,0.5616
POL-005575,ACCT-02600,BOP,Retail,OH,AGY-004,3,1,New,2024-03-25,2025-03-25,12604.18,0.0,1.0,12604.18,0.0,1.0
POL-005576,ACCT-02601,BOP,Light Manufacturing,NY,AGY-058,2,1,New,2025-09-17,2026-09-17,1386.58,0.0,0.7836,1086.47,300.11,0.7836
POL-005577,ACCT-02602,Professional Liability,Contractors,FL,AGY-052,2,1,New,2023-05-07,2024-05-07,7881.64,0.0,1.0,7881.64,0.0,1.0
POL-005578,ACCT-02603,General Liability,Contractors,TX,AGY-014,4,1,New,2024-02-20,2025-02-20,19497.89,0.0,1.0,19497.89,0.0,1.0
POL-005579,ACCT-02603,General Liability,Contractors,TX,AGY-014,4,2,Renewal,2025-02-20,2026-02-20,20919.98,0.0729,1.0,20919.98,0.0,1.0
POL-005580,ACCT-02603,General Liability,Contractors,TX,AGY-014,4,3,Renewal,2026-02-20,2027-02-20,22523.53,0.0767,0.3562,8022.08,14501.45,0.3562
POL-005581,ACCT-02604,General Liability,Contractors,NY,AGY-041,4,1,New,2024-06-10,2025-06-10,36930.84,0.0,1.0,36930.84,0.0,1.0
POL-005582,ACCT-02604,General Liability,Contractors,NY,AGY-041,4,2,Renewal,2025-06-10,2026-06-10,40097.94,0.0858,1.0,40097.94,0.0,1.0
POL-005583,ACCT-02604,General Liability,Contractors,NY,AGY-041,4,3,Renewal,2026-06-10,2027-06-10,45230.58,0.128,0.0548,2478.39,42752.19,0.0548
POL-005584,ACCT-02605,BOP,Contractors,WA,AGY-018,3,1,New,2024-05-14,2025-05-14,9333.95,0.0,1.0,9333.95,0.0,1.0
POL-005585,ACCT-02605,BOP,Contractors,WA,AGY-018,3,2,Renewal,2025-05-14,2026-05-14,10039.71,0.0756,1.0,10039.71,0.0,1.0
POL-005586,ACCT-02605,BOP,Contractors,WA,AGY-018,3,3,Renewal,2026-05-14,2027-05-14,10267.03,0.0226,0.1288,1322.06,8944.97,0.1288
POL-005587,ACCT-02606,BOP,Technology,CA,AGY-013,3,1,New,2023-03-11,2024-03-11,3725.15,0.0,1.0,3725.15,0.0,1.0
POL-005588,ACCT-02606,BOP,Technology,CA,AGY-013,3,2,Renewal,2024-03-11,2025-03-11,3898.13,0.0464,1.0,3898.13,0.0,1.0
POL-005589,ACCT-02606,BOP,Technology,CA,AGY-013,3,3,Renewal,2025-03-11,2026-03-11,4094.07,0.0503,1.0,4094.07,0.0,1.0
POL-005590,ACCT-02606,BOP,Technology,CA,AGY-013,3,4,Renewal,2026-03-11,2027-03-11,4259.38,0.0404,0.3041,1295.32,2964.06,0.3041
POL-005591,ACCT-02607,General Liability,Light Manufacturing,TX,AGY-009,2,1,New,2024-10-24,2025-10-24,10818.07,0.0,1.0,10818.07,0.0,1.0
POL-005592,ACCT-02608,BOP,Technology,TX,AGY-055,1,1,New,2024-12-12,2025-12-12,11224.76,0.0,1.0,11224.76,0.0,1.0
POL-005593,ACCT-02609,Professional Liability,Healthcare Services,IL,AGY-041,3,1,New,2024-03-12,2025-03-12,7536.0,0.0,1.0,7536.0,0.0,1.0
POL-005594,ACCT-02610,General Liability,Contractors,AZ,AGY-017,4,1,New,2023-03-23,2024-03-23,23692.65,0.0,1.0,23692.65,0.0,1.0
POL-005595,ACCT-02610,General Liability,Contractors,AZ,AGY-017,4,2,Renewal,2024-03-23,2025-03-23,24392.57,0.0295,1.0,24392.57,0.0,1.0
POL-005596,ACCT-02610,General Liability,Contractors,AZ,AGY-017,4,3,Renewal,2025-03-23,2026-03-23,28958.69,0.1872,1.0,28958.69,0.0,1.0
POL-005597,ACCT-02611,Professional Liability,Technology,WA,AGY-021,2,1,New,2025-10-15,2026-10-15,2560.98,0.0,0.7068,1810.23,750.75,0.7068
POL-005598,ACCT-02612,General Liability,Light Manufacturing,OH,AGY-049,3,1,New,2024-12-06,2025-12-06,6733.6,0.0,1.0,6733.6,0.0,1.0
POL-005599,ACCT-02612,General Liability,Light Manufacturing,OH,AGY-049,3,2,Renewal,2025-12-06,2026-12-06,6755.09,0.0032,0.5644,3812.46,2942.63,0.5644
POL-005600,ACCT-02613,BOP,Contractors,NY,AGY-050,3,1,New,2023-02-22,2024-02-22,8671.13,0.0,1.0,8671.13,0.0,1.0
POL-005601,ACCT-02613,BOP,Contractors,NY,AGY-050,3,2,Renewal,2024-02-22,2025-02-22,9452.49,0.0901,1.0,9452.49,0.0,1.0
POL-005602,ACCT-02614,General Liability,Retail,GA,AGY-017,3,1,New,2024-08-14,2025-08-14,5747.89,0.0,1.0,5747.89,0.0,1.0
POL-005603,ACCT-02614,General Liability,Retail,GA,AGY-017,3,2,Renewal,2025-08-14,2026-08-14,6243.42,0.0862,0.8767,5473.68,769.74,0.8767
POL-005604,ACCT-02615,BOP,Restaurants & Food Service,CA,AGY-007,2,1,New,2024-01-28,2025-01-28,9112.32,0.0,1.0,9112.32,0.0,1.0
POL-005605,ACCT-02615,BOP,Restaurants & Food Service,CA,AGY-007,2,2,Renewal,2025-01-28,2026-01-28,11380.48,0.2489,1.0,11380.48,0.0,1.0
POL-005606,ACCT-02615,BOP,Restaurants & Food Service,CA,AGY-007,2,3,Renewal,2026-01-28,2027-01-28,11733.46,0.031,0.4192,4918.41,6815.05,0.4192
POL-005607,ACCT-02616,General Liability,Restaurants & Food Service,GA,AGY-001,2,1,New,2025-03-28,2026-03-28,2868.41,0.0,1.0,2868.41,0.0,1.0
POL-005608,ACCT-02616,General Liability,Restaurants & Food Service,GA,AGY-001,2,2,Renewal,2026-03-28,2027-03-28,3563.31,0.2423,0.2575,917.67,2645.64,0.2575
POL-005609,ACCT-02617,General Liability,Real Estate,WA,AGY-029,2,1,New,2024-02-19,2025-02-19,12592.87,0.0,1.0,12592.87,0.0,1.0
POL-005610,ACCT-02617,General Liability,Real Estate,WA,AGY-029,2,2,Renewal,2025-02-19,2026-02-19,12594.12,0.0001,1.0,12594.12,0.0,1.0
POL-005611,ACCT-02617,General Liability,Real Estate,WA,AGY-029,2,3,Renewal,2026-02-19,2027-02-19,14210.83,0.1284,0.3589,5100.33,9110.5,0.3589
POL-005612,ACCT-02618,Professional Liability,Technology,OH,AGY-030,2,1,New,2023-12-18,2024-12-18,16034.96,0.0,1.0,16034.96,0.0,1.0
POL-005613,ACCT-02618,Professional Liability,Technology,OH,AGY-030,2,2,Renewal,2024-12-18,2025-12-18,18337.35,0.1436,1.0,18337.35,0.0,1.0
POL-005614,ACCT-02618,Professional Liability,Technology,OH,AGY-030,2,3,Renewal,2025-12-18,2026-12-18,19955.7,0.0883,0.5315,10606.59,9349.11,0.5315
POL-005615,ACCT-02619,Professional Liability,Technology,FL,AGY-030,2,1,New,2023-10-03,2024-10-03,8973.52,0.0,1.0,8973.52,0.0,1.0
POL-005616,ACCT-02620,General Liability,Restaurants & Food Service,FL,AGY-054,4,1,New,2025-10-20,2026-10-20,5076.96,0.0,0.6932,3519.1,1557.86,0.6932
POL-005617,ACCT-02621,General Liability,Restaurants & Food Service,AZ,AGY-051,4,1,New,2023-10-22,2024-10-22,3826.49,0.0,1.0,3826.49,0.0,1.0
POL-005618,ACCT-02621,General Liability,Restaurants & Food Service,AZ,AGY-051,4,2,Renewal,2024-10-22,2025-10-22,4365.41,0.1408,1.0,4365.41,0.0,1.0
POL-005619,ACCT-02621,General Liability,Restaurants & Food Service,AZ,AGY-051,4,3,Renewal,2025-10-22,2026-10-22,4640.73,0.0631,0.6877,3191.3,1449.43,0.6877
POL-005620,ACCT-02622,Professional Liability,Technology,IL,AGY-043,3,1,New,2023-03-22,2024-03-22,3791.3,0.0,1.0,3791.3,0.0,1.0
POL-005621,ACCT-02623,Professional Liability,Professional Services,IL,AGY-016,2,1,New,2025-12-07,2026-12-07,6390.73,0.0,0.5616,3589.31,2801.42,0.5616
POL-005622,ACCT-02624,General Liability,Light Manufacturing,GA,AGY-037,2,1,New,2023-02-21,2024-02-21,33265.4,0.0,1.0,33265.4,0.0,1.0
POL-005623,ACCT-02624,General Liability,Light Manufacturing,GA,AGY-037,2,2,Renewal,2024-02-21,2025-02-21,34512.04,0.0375,1.0,34512.04,0.0,1.0
POL-005624,ACCT-02624,General Liability,Light Manufacturing,GA,AGY-037,2,3,Renewal,2025-02-21,2026-02-21,36257.74,0.0506,1.0,36257.74,0.0,1.0
POL-005625,ACCT-02625,General Liability,Contractors,IL,AGY-016,2,1,New,2024-02-15,2025-02-15,13289.37,0.0,1.0,13289.37,0.0,1.0
POL-005626,ACCT-02625,General Liability,Contractors,IL,AGY-016,2,2,Renewal,2025-02-15,2026-02-15,14145.86,0.0644,1.0,14145.86,0.0,1.0
POL-005627,ACCT-02625,General Liability,Contractors,IL,AGY-016,2,3,Renewal,2026-02-15,2027-02-15,14359.81,0.0151,0.3699,5311.16,9048.65,0.3699
POL-005628,ACCT-02626,General Liability,Light Manufacturing,TX,AGY-041,1,1,New,2023-03-06,2024-03-06,15658.94,0.0,1.0,15658.94,0.0,1.0
POL-005629,ACCT-02626,General Liability,Light Manufacturing,TX,AGY-041,1,2,Renewal,2024-03-06,2025-03-06,17347.89,0.1079,1.0,17347.89,0.0,1.0
POL-005630,ACCT-02626,General Liability,Light Manufacturing,TX,AGY-041,1,3,Renewal,2025-03-06,2026-03-06,17767.93,0.0242,1.0,17767.93,0.0,1.0
POL-005631,ACCT-02626,General Liability,Light Manufacturing,TX,AGY-041,1,4,Renewal,2026-03-06,2027-03-06,17699.07,-0.0039,0.3178,5624.91,12074.16,0.3178
POL-005632,ACCT-02627,General Liability,Retail,CA,AGY-001,1,1,New,2023-12-03,2024-12-03,3297.53,0.0,1.0,3297.53,0.0,1.0
POL-005633,ACCT-02627,General Liability,Retail,CA,AGY-001,1,2,Renewal,2024-12-03,2025-12-03,3647.96,0.1063,1.0,3647.96,0.0,1.0
POL-005634,ACCT-02627,General Liability,Retail,CA,AGY-001,1,3,Renewal,2025-12-03,2026-12-03,3937.16,0.0793,0.5726,2254.43,1682.73,0.5726
POL-005635,ACCT-02628,General Liability,Contractors,TX,AGY-003,3,1,New,2025-04-08,2026-04-08,26002.57,0.0,1.0,26002.57,0.0,1.0
POL-005636,ACCT-02629,General Liability,Professional Services,GA,AGY-006,2,1,New,2023-08-03,2024-08-03,31421.35,0.0,1.0,31421.35,0.0,1.0
POL-005637,ACCT-02629,General Liability,Professional Services,GA,AGY-006,2,2,Renewal,2024-08-03,2025-08-03,28429.3,-0.0952,1.0,28429.3,0.0,1.0
POL-005638,ACCT-02629,General Liability,Professional Services,GA,AGY-006,2,3,Renewal,2025-08-03,2026-08-03,33277.56,0.1705,0.9068,30177.73,3099.83,0.9068
POL-005639,ACCT-02630,General Liability,Retail,NY,AGY-035,1,1,New,2023-01-30,2024-01-30,4150.95,0.0,1.0,4150.95,0.0,1.0
POL-005640,ACCT-02630,General Liability,Retail,NY,AGY-035,1,2,Renewal,2024-01-30,2025-01-30,4616.87,0.1122,1.0,4616.87,0.0,1.0
POL-005641,ACCT-02630,General Liability,Retail,NY,AGY-035,1,3,Renewal,2025-01-30,2026-01-30,5001.5,0.0833,1.0,5001.5,0.0,1.0
POL-005642,ACCT-02630,General Liability,Retail,NY,AGY-035,1,4,Renewal,2026-01-30,2027-01-30,5473.5,0.0944,0.4137,2264.38,3209.12,0.4137
POL-005643,ACCT-02631,BOP,Restaurants & Food Service,NC,AGY-027,4,1,New,2023-10-03,2024-10-03,3508.53,0.0,1.0,3508.53,0.0,1.0
POL-005644,ACCT-02632,BOP,Real Estate,NY,AGY-008,3,1,New,2025-12-08,2026-12-08,7584.28,0.0,0.5589,4238.89,3345.39,0.5589
POL-005645,ACCT-02633,General Liability,Light Manufacturing,GA,AGY-012,3,1,New,2025-08-21,2026-08-21,29318.49,0.0,0.8575,25141.61,4176.88,0.8575
POL-005646,ACCT-02634,BOP,Technology,FL,AGY-039,3,1,New,2023-02-18,2024-02-18,2157.1,0.0,1.0,2157.1,0.0,1.0
POL-005647,ACCT-02634,BOP,Technology,FL,AGY-039,3,2,Renewal,2024-02-18,2025-02-18,2391.7,0.1088,1.0,2391.7,0.0,1.0
POL-005648,ACCT-02634,BOP,Technology,FL,AGY-039,3,3,Renewal,2025-02-18,2026-02-18,2459.55,0.0284,1.0,2459.55,0.0,1.0
POL-005649,ACCT-02634,BOP,Technology,FL,AGY-039,3,4,Renewal,2026-02-18,2027-02-18,2377.99,-0.0332,0.3616,859.99,1518.0,0.3616
POL-005650,ACCT-02635,Professional Liability,Professional Services,TX,AGY-031,2,1,New,2023-03-15,2024-03-15,3754.79,0.0,1.0,3754.79,0.0,1.0
POL-005651,ACCT-02636,General Liability,Real Estate,FL,AGY-056,2,1,New,2025-03-16,2026-03-16,17404.7,0.0,1.0,17404.7,0.0,1.0
POL-005652,ACCT-02636,General Liability,Real Estate,FL,AGY-056,2,2,Renewal,2026-03-16,2027-03-16,18785.42,0.0793,0.2904,5455.49,13329.93,0.2904
POL-005653,ACCT-02637,General Liability,Real Estate,TX,AGY-057,2,1,New,2023-04-09,2024-04-09,15481.86,0.0,1.0,15481.86,0.0,1.0
POL-005654,ACCT-02637,General Liability,Real Estate,TX,AGY-057,2,2,Renewal,2024-04-09,2025-04-09,15119.62,-0.0234,1.0,15119.62,0.0,1.0
POL-005655,ACCT-02638,BOP,Real Estate,TX,AGY-025,3,1,New,2024-01-09,2025-01-09,2105.05,0.0,1.0,2105.05,0.0,1.0
POL-005656,ACCT-02639,BOP,Restaurants & Food Service,FL,AGY-060,2,1,New,2024-07-25,2025-07-25,2494.79,0.0,1.0,2494.79,0.0,1.0
POL-005657,ACCT-02640,BOP,Real Estate,GA,AGY-013,1,1,New,2024-10-10,2025-10-10,6108.36,0.0,1.0,6108.36,0.0,1.0
POL-005658,ACCT-02640,BOP,Real Estate,GA,AGY-013,1,2,Renewal,2025-10-10,2026-10-10,6183.56,0.0123,0.7205,4455.55,1728.01,0.7205
POL-005659,ACCT-02641,BOP,Restaurants & Food Service,FL,AGY-025,2,1,New,2024-02-27,2025-02-27,8772.02,0.0,1.0,8772.02,0.0,1.0
POL-005660,ACCT-02642,General Liability,Restaurants & Food Service,OH,AGY-023,2,1,New,2025-06-23,2026-06-23,4431.6,0.0,1.0,4431.6,0.0,1.0
POL-005661,ACCT-02642,General Liability,Restaurants & Food Service,OH,AGY-023,2,2,Renewal,2026-06-23,2027-06-23,4666.19,0.0529,0.0192,89.49,4576.7,0.0192
POL-005662,ACCT-02643,BOP,Retail,TX,AGY-054,2,1,New,2024-08-08,2025-08-08,5270.92,0.0,1.0,5270.92,0.0,1.0
POL-005663,ACCT-02643,BOP,Retail,TX,AGY-054,2,2,Renewal,2025-08-08,2026-08-08,5801.53,0.1007,0.8932,5181.64,619.89,0.8932
POL-005664,ACCT-02644,BOP,Professional Services,FL,AGY-060,1,1,New,2023-02-13,2024-02-13,1538.49,0.0,1.0,1538.49,0.0,1.0
POL-005665,ACCT-02644,BOP,Professional Services,FL,AGY-060,1,2,Renewal,2024-02-13,2025-02-13,1680.49,0.0923,1.0,1680.49,0.0,1.0
POL-005666,ACCT-02644,BOP,Professional Services,FL,AGY-060,1,3,Renewal,2025-02-13,2026-02-13,1748.18,0.0403,1.0,1748.18,0.0,1.0
POL-005667,ACCT-02644,BOP,Professional Services,FL,AGY-060,1,4,Renewal,2026-02-13,2027-02-13,1846.55,0.0563,0.3753,693.09,1153.46,0.3753
POL-005668,ACCT-02645,BOP,Light Manufacturing,IL,AGY-032,3,1,New,2025-07-19,2026-07-19,11279.79,0.0,0.9479,10692.62,587.17,0.9479
POL-005669,ACCT-02646,Professional Liability,Healthcare Services,IL,AGY-027,2,1,New,2025-10-28,2026-10-28,8214.8,0.0,0.6712,5514.04,2700.76,0.6712
POL-005670,ACCT-02647,Professional Liability,Professional Services,TX,AGY-012,2,1,New,2025-10-31,2026-10-31,4727.86,0.0,0.663,3134.64,1593.22,0.663
POL-005671,ACCT-02648,BOP,Retail,CA,AGY-026,3,1,New,2024-11-13,2025-11-13,4276.09,0.0,1.0,4276.09,0.0,1.0
POL-005672,ACCT-02648,BOP,Retail,CA,AGY-026,3,2,Renewal,2025-11-13,2026-11-13,4362.72,0.0203,0.6274,2737.16,1625.56,0.6274
POL-005673,ACCT-02649,Professional Liability,Technology,WA,AGY-024,2,1,New,2025-06-22,2026-06-22,26315.39,0.0,1.0,26315.39,0.0,1.0
POL-005674,ACCT-02649,Professional Liability,Technology,WA,AGY-024,2,2,Renewal,2026-06-22,2027-06-22,32213.6,0.2241,0.0219,706.05,31507.55,0.0219
POL-005675,ACCT-02650,BOP,Restaurants & Food Service,CA,AGY-023,3,1,New,2025-02-15,2026-02-15,13397.39,0.0,1.0,13397.39,0.0,1.0
POL-005676,ACCT-02651,General Liability,Contractors,TX,AGY-019,1,1,New,2023-05-17,2024-05-17,30710.46,0.0,1.0,30710.46,0.0,1.0
POL-005677,ACCT-02652,BOP,Real Estate,IL,AGY-029,2,1,New,2024-06-13,2025-06-13,11379.58,0.0,1.0,11379.58,0.0,1.0
POL-005678,ACCT-02653,General Liability,Contractors,AZ,AGY-022,3,1,New,2023-05-23,2024-05-23,12462.87,0.0,1.0,12462.87,0.0,1.0
POL-005679,ACCT-02653,General Liability,Contractors,AZ,AGY-022,3,2,Renewal,2024-05-23,2025-05-23,13724.64,0.1012,1.0,13724.64,0.0,1.0
POL-005680,ACCT-02653,General Liability,Contractors,AZ,AGY-022,3,3,Renewal,2025-05-23,2026-05-23,13991.45,0.0194,1.0,13991.45,0.0,1.0
POL-005681,ACCT-02653,General Liability,Contractors,AZ,AGY-022,3,4,Renewal,2026-05-23,2027-05-23,14903.26,0.0652,0.1041,1551.57,13351.69,0.1041
POL-005682,ACCT-02654,BOP,Contractors,GA,AGY-044,4,1,New,2023-01-09,2024-01-09,12235.82,0.0,1.0,12235.82,0.0,1.0
POL-005683,ACCT-02654,BOP,Contractors,GA,AGY-044,4,2,Renewal,2024-01-09,2025-01-09,12357.67,0.01,1.0,12357.67,0.0,1.0
POL-005684,ACCT-02654,BOP,Contractors,GA,AGY-044,4,3,Renewal,2025-01-09,2026-01-09,13548.44,0.0964,1.0,13548.44,0.0,1.0
POL-005685,ACCT-02654,BOP,Contractors,GA,AGY-044,4,4,Renewal,2026-01-09,2027-01-09,14617.47,0.0789,0.4712,6888.23,7729.24,0.4712
POL-005686,ACCT-02655,Professional Liability,Professional Services,NC,AGY-023,1,1,New,2023-07-23,2024-07-23,15865.87,0.0,1.0,15865.87,0.0,1.0
POL-005687,ACCT-02655,Professional Liability,Professional Services,NC,AGY-023,1,2,Renewal,2024-07-23,2025-07-23,17672.87,0.1139,1.0,17672.87,0.0,1.0
POL-005688,ACCT-02656,Professional Liability,Technology,CA,AGY-012,3,1,New,2024-10-07,2025-10-07,47255.71,0.0,1.0,47255.71,0.0,1.0
POL-005689,ACCT-02656,Professional Liability,Technology,CA,AGY-012,3,2,Renewal,2025-10-07,2026-10-07,51941.01,0.0991,0.7288,37852.9,14088.11,0.7288
POL-005690,ACCT-02657,BOP,Healthcare Services,CA,AGY-002,2,1,New,2023-06-20,2024-06-20,12031.53,0.0,1.0,12031.53,0.0,1.0
POL-005691,ACCT-02657,BOP,Healthcare Services,CA,AGY-002,2,2,Renewal,2024-06-20,2025-06-20,11960.03,-0.0059,1.0,11960.03,0.0,1.0
